,0
4055,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
4056,Garmin Forerunner 235
4057,"<a href=""/mobile"">Strava iPhone App</a>"
4058,Garmin fēnix 3
4059,Suunto Ambit3 Run
4060,Garmin Forerunner 920XT
4061,Garmin fēnix 3
4062,Polar M200
4063,Garmin Forerunner 920XT
4064,
4065,
4066,"<a href=""/mobile"">Strava Android App</a>"
4067,Garmin Forerunner 230
4068,
4069,Garmin fēnix 5S
4070,TomTom
4071,Garmin Forerunner 235
4072,Garmin Forerunner 235
4073,Garmin Forerunner 235
4074,Garmin Forerunner 235
4075,"<a href=""/mobile"">Strava iPhone App</a>"
4076,"<a href=""/mobile"">Strava iPhone App</a>"
4077,Garmin Forerunner 235
4078,Garmin fēnix 5S
4079,Garmin Forerunner 735XT
4080,"<a href=""/mobile"">Strava iPhone App</a>"
4081,Garmin fēnix 5S Plus
4082,
4083,Garmin Forerunner 235
4084,
4085,Garmin Forerunner 220
4086,Garmin Forerunner 235
4087,Suunto Ambit3 Peak
4088,Garmin Forerunner 235
4089,Garmin Forerunner 910XT
4090,Garmin Forerunner 920XT
4091,Garmin Forerunner 735XT
4092,Garmin Forerunner 235
4093,Garmin Forerunner 35
4094,Garmin fēnix 3
4095,Garmin Forerunner 235
4096,Garmin fēnix 5
4097,Garmin Forerunner 935
4098,Garmin vívoactive 3
4099,Suunto Spartan Sport
4100,Suunto Spartan Sport
4101,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
4102,Garmin Forerunner 735XT
4103,"<a href=""/mobile"">Strava Android App</a>"
4104,Suunto Ambit3 Peak
4105,
4106,
4107,Garmin fēnix 5
4108,Garmin Forerunner 910XT
4109,Garmin Forerunner 620
4110,"<a href=""/mobile"">Strava Android App</a>"
4111,Suunto Ambit2 R
4112,
4113,Garmin Forerunner 735XT
4114,"<a href=""/mobile"">Strava Android App</a>"
4115,Garmin Forerunner 645 Music
4116,Suunto Spartan Sport
4117,"<a href=""/mobile"">Strava Android App</a>"
4118,Suunto Spartan Sport Wrist HR
4119,"<a href=""/mobile"">Strava Android App</a>"
4120,Garmin Forerunner 15
4121,Garmin fēnix 3
4122,Garmin Forerunner 610
4123,Samsung Gear S3 Frontier
4124,Suunto Spartan Sport Wrist HR
4125,Garmin fēnix 3
4126,Suunto Ambit3 Sport
4127,Garmin vívoactive 3
4128,Garmin fēnix 5
4129,Garmin Forerunner 235
4130,
4131,Garmin Forerunner 235
4132,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
4133,Garmin fēnix 3
4134,
4135,Garmin Forerunner 220
4136,
4137,Garmin Forerunner 920XT
4138,
4139,Garmin Forerunner 735XT
4140,Garmin Forerunner 935
4141,Polar Vantage M
4142,Garmin fēnix 5S
4143,Garmin Forerunner 235
4144,TomTom
4145,
4146,Polar M400
4147,
4148,Huami Amazfit Pace
4149,
4150,
4151,TomTom
4152,Garmin Forerunner 235
4153,Garmin fēnix 5X Plus
4154,Garmin fēnix 5X
4155,"<a href=""/mobile"">Strava iPhone App</a>"
4156,"<a href=""/mobile"">Strava iPhone App</a>"
4157,"<a href=""/mobile"">Strava iPhone App</a>"
4158,
4159,"<a href=""/mobile"">Strava iPhone App</a>"
4160,
4161,Garmin Forerunner 235
4162,Garmin fēnix 5X
4163,Garmin Forerunner 15
4164,Polar V800
4165,Suunto Ambit2 S
4166,Garmin vívoactive 3 Music
4167,Garmin Forerunner 220
4168,Garmin Forerunner 735XT
4169,Suunto Ambit3 Peak
4170,Garmin Forerunner 310XT
4171,
4172,
4173,Suunto Trainer Wrist HR
4174,"<a href=""/mobile"">Strava Android App</a>"
4175,Garmin fēnix 5
4176,Garmin fēnix 5 Plus
4177,Garmin Forerunner 735XT
4178,"<a href=""/mobile"">Strava Android App</a>"
4179,Suunto Ambit2 S
4180,Garmin fēnix 3
4181,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
4182,Garmin Forerunner 235
4183,Garmin Forerunner 910XT
4184,
4185,Garmin fēnix 5
4186,Garmin fēnix 3
4187,Garmin vívoactive 3
4188,Samsung Gear S3 Frontier
4189,
4190,
4191,Garmin Forerunner 235
4192,
4193,Garmin Forerunner 920XT
4194,Garmin Forerunner 910XT
4195,Garmin Forerunner 220
4196,Garmin Forerunner 225
4197,"<a href=""/mobile"">Strava iPhone App</a>"
4198,Garmin fēnix 5
4199,
4200,Garmin Forerunner 25
4201,TomTom
4202,Garmin fēnix 3
4203,
4204,
4205,Garmin fēnix 3
4206,Garmin fēnix 3
4207,Polar M400
4208,Fitbit Ionic
4209,Garmin vívoactive 3
4210,"<a href=""/mobile"">Strava iPhone App</a>"
4211,
4212,Polar M200
4213,
4214,Garmin Forerunner 235
4215,
4216,Polar Vantage M
4217,Garmin Forerunner 230
4218,Garmin vívoactive 3
4219,Garmin fēnix 5
4220,Suunto Trainer Wrist HR
4221,Garmin Vívoactive HR
4222,Garmin Forerunner 310XT
4223,Garmin Forerunner 310XT
4224,Garmin Forerunner 235
4225,"<a href=""/mobile"">Strava iPhone App</a>"
4226,Polar V800
4227,"<a href=""/mobile"">Strava iPhone App</a>"
4228,Polar M430
4229,Garmin Forerunner 735XT
4230,Garmin Forerunner 735XT
4231,Garmin Forerunner 235
4232,TomTom
4233,Garmin Forerunner 920XT
4234,Garmin Forerunner 735XT
4235,
4236,TomTom
4237,Garmin vívoactive 3
4238,Garmin Forerunner 735XT
4239,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4240,Garmin Forerunner 630
4241,Garmin Forerunner 235
4242,Garmin Forerunner 235
4243,"<a href=""/mobile"">Strava Android App</a>"
4244,
4245,Garmin Forerunner 235
4246,Garmin fēnix 3
4247,"<a href=""/mobile"">Strava iPhone App</a>"
4248,"<a href=""/mobile"">Strava iPhone App</a>"
4249,Garmin Forerunner 735XT
4250,Garmin Forerunner 235
4251,"<a href=""/mobile"">Strava Android App</a>"
4252,Garmin Forerunner 235
4253,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4254,Garmin Forerunner 235
4255,"<a href=""/mobile"">Strava Android App</a>"
4256,Garmin Vívoactive HR
4257,
4258,"<a href=""/mobile"">Strava iPhone App</a>"
4259,Garmin Forerunner 235
4260,"<a href=""/mobile"">Strava iPhone App</a>"
4261,Garmin Forerunner 235
4262,
4263,Garmin Forerunner 235
4264,Suunto Ambit3 Run
4265,
4266,Garmin fēnix 3
4267,"<a href=""/mobile"">Strava iPhone App</a>"
4268,Garmin Forerunner 910XT
4269,Garmin Edge 810
4270,Suunto Ambit2
4271,"<a href=""/mobile"">Strava iPhone App</a>"
4272,"<a href=""/mobile"">Strava iPhone App</a>"
4273,
4274,Suunto Ambit3 Peak
4275,Garmin vívoactive 3
4276,Garmin Forerunner 235
4277,Polar V800
4278,Garmin Forerunner 735XT
4279,Garmin Forerunner 235
4280,Garmin Forerunner 235
4281,Garmin Forerunner 235
4282,Garmin fēnix 5
4283,Garmin Forerunner 220
4284,Suunto Trainer Wrist HR
4285,
4286,Garmin vívoactive 3 Music
4287,Garmin vívoactive 3
4288,
4289,
4290,Suunto Ambit3 Sport
4291,"<a href=""/mobile"">Strava iPhone App</a>"
4292,Garmin fēnix 5 Plus
4293,Garmin fēnix 2
4294,Garmin Forerunner 230
4295,Garmin Forerunner 35
4296,
4297,Garmin Forerunner 235
4298,"<a href=""/mobile"">Strava iPhone App</a>"
4299,Garmin Forerunner 735XT
4300,Polar Vantage M
4301,Garmin Forerunner 735XT
4302,Garmin Forerunner 235
4303,Garmin Forerunner 920XT
4304,Suunto 9
4305,
4306,Garmin Forerunner 645
4307,Garmin fēnix 3
4308,Garmin fēnix 3
4309,"<a href=""/mobile"">Strava iPhone App</a>"
4310,
4311,Fitbit Ionic
4312,Garmin Forerunner 225
4313,Garmin Forerunner 735XT
4314,"<a href=""/mobile"">Strava iPhone App</a>"
4315,Garmin Forerunner 35
4316,Garmin Forerunner 230
4317,Garmin Forerunner 220
4318,"<a href=""/mobile"">Strava Android App</a>"
4319,Garmin Forerunner 15
4320,"<a href=""/mobile"">Strava Android App</a>"
4321,"<a href=""/mobile"">Strava Android App</a>"
4322,Garmin Forerunner 735XT
4323,Garmin Forerunner 920XT
4324,Garmin Forerunner 15
4325,
4326,Garmin Forerunner 235
4327,"<a href=""/mobile"">Strava iPhone App</a>"
4328,Garmin fēnix 5S
4329,Garmin fēnix 5
4330,Garmin Forerunner 735XT
4331,Huami Amazfit Pace
4332,Suunto Ambit3 Sport
4333,Garmin fēnix 5S
4334,Huami Amazfit Pace
4335,Garmin Forerunner 220
4336,
4337,TomTom
4338,"<a href=""/mobile"">Strava iPhone App</a>"
4339,Garmin vívoactive 3 Music
4340,Garmin Forerunner 735XT
4341,Huami Amazfit Pace
4342,Garmin Forerunner 230
4343,
4344,Garmin Forerunner 235
4345,Garmin fēnix 5S Plus
4346,Suunto Spartan Sport Wrist HR Baro
4347,Garmin Forerunner 25
4348,TomTom
4349,
4350,Garmin Forerunner 220
4351,"<a href=""/mobile"">Strava iPhone App</a>"
4352,Garmin fēnix 3
4353,Garmin Forerunner 235
4354,Garmin fēnix 5
4355,
4356,Garmin vívoactive 3 Music
4357,Garmin Forerunner 225
4358,Garmin Forerunner 630
4359,
4360,
4361,Garmin Forerunner 735XT
4362,Garmin fēnix 3
4363,Garmin fēnix 5
4364,Garmin Forerunner 910XT
4365,Suunto Spartan Sport
4366,Garmin Forerunner 735XT
4367,Garmin fēnix 5 Plus
4368,Garmin Forerunner 735XT
4369,Garmin Forerunner 735XT
4370,
4371,"<a href=""/mobile"">Strava Android App</a>"
4372,Garmin Forerunner 235
4373,"<a href=""/mobile"">Strava iPhone App</a>"
4374,Garmin Forerunner 645 Music
4375,Garmin fēnix 3
4376,Garmin fēnix 5 Plus
4377,Garmin Forerunner 235
4378,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4379,
4380,Garmin Forerunner 235
4381,Suunto Ambit3 Sport
4382,Garmin vívoactive 3
4383,Suunto Spartan Ultra
4384,"<a href=""/mobile"">Strava iPhone App</a>"
4385,"<a href=""/mobile"">Strava iPhone App</a>"
4386,
4387,Garmin Forerunner 235
4388,Garmin fēnix 5
4389,TomTom
4390,Suunto Ambit2 S
4391,Suunto Ambit3 Run
4392,TomTom
4393,Garmin Forerunner 235
4394,Garmin Forerunner 225
4395,Suunto Ambit3 Peak
4396,"<a href=""/mobile"">Strava Android App</a>"
4397,Garmin fēnix 3
4398,Polar M400
4399,Polar M400
4400,Garmin Forerunner 735XT
4401,Garmin fēnix 3
4402,Garmin fēnix 5
4403,Garmin fēnix 3
4404,Garmin fēnix 5 Plus
4405,Garmin Forerunner 235
4406,
4407,Garmin Forerunner 225
4408,
4409,TomTom
4410,Garmin Forerunner 645 Music
4411,Garmin Forerunner 735XT
4412,Polar M400
4413,Garmin fēnix 3
4414,Garmin Forerunner 235
4415,"<a href=""/mobile"">Strava iPhone App</a>"
4416,Garmin Vívoactive HR
4417,Garmin Forerunner 920XT
4418,
4419,
4420,
4421,Garmin Forerunner 620
4422,TomTom
4423,Suunto Ambit3 Sport
4424,Garmin Forerunner 235
4425,
4426,Garmin Forerunner 235
4427,Polar V800
4428,Garmin Forerunner 735XT
4429,Garmin Forerunner 15
4430,Garmin Vívoactive HR
4431,
4432,Garmin Forerunner 235
4433,Garmin Forerunner 235
4434,Garmin Forerunner 735XT
4435,Garmin Forerunner 735XT
4436,Garmin vívoactive 3
4437,Garmin fēnix 5S
4438,Polar M430
4439,Garmin Forerunner 735XT
4440,
4441,Garmin Forerunner 735XT
4442,Garmin fēnix 5X
4443,Garmin fēnix 3
4444,Huami Amazfit Pace
4445,Garmin Forerunner 735XT
4446,Garmin fēnix 5
4447,Garmin Forerunner 235
4448,Garmin fēnix 5S
4449,Garmin fēnix 5
4450,Garmin Forerunner 235
4451,Huami Amazfit Pace
4452,Polar M430
4453,TomTom
4454,TomTom
4455,
4456,Garmin Forerunner 235
4457,
4458,Suunto Trainer Wrist HR
4459,Garmin Forerunner 230
4460,
4461,
4462,Garmin Forerunner 735XT
4463,Garmin Forerunner 910XT
4464,
4465,
4466,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4467,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4468,"<a href=""/mobile"">Strava iPhone App</a>"
4469,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
4470,"<a href=""/mobile"">Strava Android App</a>"
4471,Garmin fēnix 5
4472,Garmin Forerunner 225
4473,Samsung Health
4474,Garmin fēnix 5X Plus
4475,Garmin vívoactive 3
4476,Garmin fēnix 5
4477,Garmin Forerunner 935
4478,Garmin Forerunner 920XT
4479,Polar M200
4480,Garmin Forerunner 235
4481,Garmin fēnix 5X
4482,"<a href=""/mobile"">Strava Android App</a>"
4483,"<a href=""/mobile"">Strava Android App</a>"
4484,"<a href=""/mobile"">Strava Android App</a>"
4485,Garmin Forerunner 735XT
4486,Garmin Forerunner 235
4487,Suunto Spartan Sport Wrist HR
4488,Garmin fēnix 5
4489,Garmin fēnix 5 Plus
4490,Suunto Ambit3 Sport
4491,Garmin Forerunner 235
4492,Garmin Forerunner 735XT
4493,Garmin Forerunner 920XT
4494,Suunto Ambit3 Sport
4495,Suunto Ambit2 R
4496,
4497,
4498,Garmin fēnix 3
4499,Garmin fēnix 5S
4500,Garmin Forerunner 235
4501,Garmin Forerunner 35
4502,Polar M430
4503,Suunto Spartan Sport Wrist HR
4504,"<a href=""/mobile"">Strava iPhone App</a>"
4505,"<a href=""/mobile"">Strava iPhone App</a>"
4506,Polar M200
4507,Garmin Forerunner 920XT
4508,
4509,Garmin Forerunner 235
4510,Polar M400
4511,TomTom
4512,"<a href=""/mobile"">Strava Android App</a>"
4513,TomTom
4514,"<a href=""/mobile"">Strava iPhone App</a>"
4515,"<a href=""/mobile"">Strava iPhone App</a>"
4516,"<a href=""/mobile"">Strava iPhone App</a>"
4517,Garmin Forerunner 735XT
4518,"<a href=""/mobile"">Strava Android App</a>"
4519,TomTom
4520,
4521,Polar M600
4522,Garmin Forerunner 920XT
4523,
4524,Garmin fēnix 5S
4525,
4526,
4527,Huami Amazfit Pace
4528,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4529,TomTom
4530,Garmin fēnix 2
4531,
4532,Garmin fēnix 3
4533,Garmin fēnix 5
4534,Garmin Forerunner 735XT
4535,Garmin fēnix 5
4536,Garmin Forerunner 235
4537,TomTom
4538,Garmin Forerunner 230
4539,Garmin Forerunner 35
4540,"<a href=""/mobile"">Strava iPhone App</a>"
4541,TomTom
4542,
4543,
4544,Garmin vívoactive 3
4545,Garmin vívoactive 3
4546,TomTom
4547,Huami Amazfit Pace
4548,Garmin Vívoactive HR
4549,Suunto Ambit3 Sport
4550,
4551,Garmin Forerunner 735XT
4552,Garmin fēnix 5S
4553,
4554,Garmin fēnix 5
4555,Garmin Forerunner 235
4556,Garmin fēnix 5
4557,Garmin fēnix 3
4558,"<a href=""/mobile"">Strava iPhone App</a>"
4559,Garmin Forerunner 235
4560,"<a href=""/mobile"">Strava iPhone App</a>"
4561,Garmin Forerunner 235
4562,Suunto Ambit3 Run
4563,Garmin fēnix 3
4564,
4565,Garmin Forerunner 735XT
4566,TomTom
4567,Garmin Forerunner 920XT
4568,Garmin Forerunner 735XT
4569,Garmin Forerunner 35
4570,Garmin Forerunner 225
4571,Suunto Ambit2 S
4572,Garmin Forerunner 225
4573,"<a href=""/mobile"">Strava iPhone App</a>"
4574,TomTom
4575,Suunto Ambit3 Peak
4576,TomTom
4577,
4578,Garmin Forerunner 230
4579,Garmin Forerunner 235
4580,Garmin fēnix 5
4581,Suunto Ambit3 Run
4582,"<a href=""/mobile"">Strava Android App</a>"
4583,Garmin fēnix 5S Plus
4584,Garmin Forerunner 235
4585,Fitbit Ionic
4586,Garmin Forerunner 230
4587,Samsung Health
4588,Polar M400
4589,Garmin fēnix 5S
4590,Garmin Forerunner 35
4591,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
4592,"<a href=""/mobile"">Strava iPhone App</a>"
4593,Polar M600
4594,
4595,TomTom
4596,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4597,Huami Amazfit Pace
4598,Garmin vívoactive 3
4599,
4600,Garmin Forerunner 235
4601,Garmin Forerunner 235
4602,Garmin Forerunner 230
4603,Garmin Forerunner 235
4604,"<a href=""/mobile"">Strava iPhone App</a>"
4605,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4606,Garmin Forerunner 235
4607,
4608,"<a href=""/mobile"">Strava Android App</a>"
4609,Garmin Vívoactive HR
4610,Suunto Ambit2 S
4611,
4612,Garmin Forerunner 235
4613,Garmin Forerunner 735XT
4614,
4615,Garmin Forerunner 735XT
4616,TomTom
4617,"<a href=""/mobile"">Strava Android App</a>"
4618,
4619,"<a href=""/mobile"">Strava iPhone App</a>"
4620,Garmin fēnix 5
4621,Garmin fēnix 5
4622,Garmin fēnix 5
4623,Garmin Forerunner 35
4624,Garmin Forerunner 935
4625,"<a href=""/mobile"">Strava Android App</a>"
4626,TomTom
4627,Garmin fēnix 5X
4628,"<a href=""/mobile"">Strava iPhone App</a>"
4629,TomTom
4630,"<a href=""/mobile"">Strava Android App</a>"
4631,Garmin Forerunner 735XT
4632,Garmin Forerunner 235
4633,Garmin Forerunner 235
4634,Garmin fēnix 3
4635,Polar M430
4636,
4637,Garmin vívoactive 3
4638,"<a href=""/mobile"">Strava iPhone App</a>"
4639,Garmin vívoactive 3
4640,Garmin fēnix 5S
4641,"<a href=""/mobile"">Strava iPhone App</a>"
4642,"<a href=""/mobile"">Strava iPhone App</a>"
4643,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4644,
4645,Garmin Forerunner 230
4646,Polar M430
4647,Garmin Forerunner 35
4648,Suunto Ambit3 Run
4649,
4650,"<a href=""/mobile"">Strava iPhone App</a>"
4651,"<a href=""/mobile"">Strava Android App</a>"
4652,"<a href=""/mobile"">Strava iPhone App</a>"
4653,Garmin fēnix 5
4654,"<a href=""/mobile"">Strava iPhone App</a>"
4655,Garmin fēnix 5
4656,"<a href=""/mobile"">Strava Android App</a>"
4657,Garmin Forerunner 735XT
4658,Garmin Forerunner 35
4659,Garmin Forerunner 620
4660,TomTom
4661,"<a href=""/mobile"">Strava Android App</a>"
4662,Garmin Forerunner 235
4663,
4664,Garmin Forerunner 735XT
4665,
4666,"<a href=""/mobile"">Strava iPhone App</a>"
4667,Suunto Ambit3 Vertical
4668,Garmin fēnix 3
4669,Garmin Forerunner 735XT
4670,
4671,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
4672,Garmin fēnix 5 Plus
4673,Suunto Trainer Wrist HR
4674,
4675,Garmin fēnix 5X
4676,Garmin Forerunner 235
4677,
4678,Garmin Forerunner 235
4679,Garmin Forerunner 235
4680,
4681,Garmin Forerunner 235
4682,Garmin fēnix 5 Plus
4683,"<a href=""/mobile"">Strava Android App</a>"
4684,Garmin Forerunner 235
4685,Garmin Forerunner 25
4686,Garmin fēnix 3
4687,TomTom
4688,Suunto 9
4689,Garmin Forerunner 235
4690,Garmin fēnix 5S
4691,"<a href=""/mobile"">Strava iPhone App</a>"
4692,Garmin Forerunner 235
4693,
4694,Garmin Forerunner 35
4695,Garmin Forerunner 920XT
4696,Garmin Forerunner 35
4697,Garmin Forerunner 735XT
4698,Garmin fēnix 5
4699,Garmin fēnix 5S
4700,Garmin fēnix 5S
4701,Garmin Forerunner 735XT
4702,TomTom
4703,
4704,
4705,Garmin fēnix 3
4706,Garmin Forerunner 735XT
4707,Garmin Forerunner 235
4708,TomTom
4709,Polar M200
4710,Polar M400
4711,Garmin Forerunner 235
4712,Garmin Forerunner 235
4713,Garmin Forerunner 235
4714,Polar M400
4715,Suunto Ambit3 Run
4716,Polar M200
4717,Garmin fēnix 5
4718,"<a href=""/mobile"">Strava iPhone App</a>"
4719,
4720,Huami Amazfit Pace
4721,
4722,Garmin Forerunner 35
4723,Garmin Vívoactive HR
4724,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4725,Garmin fēnix 5X Plus
4726,Garmin Forerunner 235
4727,TomTom
4728,Suunto Ambit3 Run
4729,Garmin fēnix 5
4730,"<a href=""/mobile"">Strava iPhone App</a>"
4731,Polar M400
4732,Garmin fēnix 5S
4733,Garmin Forerunner 230
4734,Garmin Forerunner 735XT
4735,"<a href=""/mobile"">Strava iPhone App</a>"
4736,
4737,
4738,Garmin Forerunner 735XT
4739,Garmin Forerunner 735XT
4740,Garmin Forerunner 235
4741,
4742,Garmin Forerunner 225
4743,Garmin fēnix 5
4744,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
4745,Garmin Forerunner 735XT
4746,
4747,"<a href=""/mobile"">Strava iPhone App</a>"
4748,Garmin Forerunner 235
4749,
4750,
4751,Garmin Forerunner 735XT
4752,Garmin Forerunner 235
4753,Polar M600
4754,"<a href=""/mobile"">Strava iPhone App</a>"
4755,
4756,
4757,Garmin fēnix 3
4758,Garmin Forerunner 235
4759,TomTom
4760,Garmin fēnix 5 Plus
4761,Garmin Forerunner 235
4762,"<a href=""/mobile"">Strava iPhone App</a>"
4763,Suunto Ambit3 Sport
4764,"<a href=""/mobile"">Strava iPhone App</a>"
4765,Garmin fēnix 5
4766,Garmin Forerunner 935
4767,Garmin fēnix 5S Plus
4768,
4769,Garmin fēnix 5X
4770,Garmin Forerunner 235
4771,Garmin Forerunner 220
4772,Garmin fēnix 5X
4773,Garmin Forerunner 25
4774,"<a href=""/mobile"">Strava Android App</a>"
4775,TomTom
4776,Garmin Forerunner 230
4777,"<a href=""/mobile"">Strava Android App</a>"
4778,Huami Amazfit Pace
4779,Garmin Forerunner 25
4780,Garmin Forerunner 645 Music
4781,TomTom
4782,Garmin fēnix 5S
4783,"<a href=""/mobile"">Strava iPhone App</a>"
4784,Suunto Spartan Sport
4785,TomTom
4786,"<a href=""/mobile"">Strava Android App</a>"
4787,Garmin fēnix 3
4788,Garmin Forerunner 935
4789,Garmin Forerunner 235
4790,Huami Amazfit Pace
4791,Garmin Forerunner 15
4792,
4793,"<a href=""/mobile"">Strava iPhone App</a>"
4794,Huami Amazfit Pace
4795,
4796,
4797,Polar M430
4798,"<a href=""/mobile"">Strava Android App</a>"
4799,"<a href=""/mobile"">Strava iPhone App</a>"
4800,Garmin Forerunner 235
4801,Garmin Forerunner 235
4802,Garmin Forerunner 25
4803,Garmin Forerunner 235
4804,Garmin Forerunner 235
4805,Garmin vívoactive 3 Music
4806,Garmin Forerunner 235
4807,"<a href=""/mobile"">Strava Android App</a>"
4808,Garmin Forerunner 35
4809,Suunto Ambit
4810,Garmin Forerunner 235
4811,"<a href=""/apple-watch"">Apple Watch 1st Generation</a>"
4812,Suunto Ambit3 Run
4813,Garmin Instinct
4814,"<a href=""/mobile"">Strava iPhone App</a>"
4815,Polar M430
4816,"<a href=""/mobile"">Strava Android App</a>"
4817,"<a href=""/mobile"">Strava iPhone App</a>"
4818,Polar M400
4819,Polar M400
4820,TomTom
4821,Garmin Forerunner 935
4822,Garmin Forerunner 235
4823,Garmin Forerunner 935
4824,
4825,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
4826,Garmin Forerunner 645 Music
4827,Garmin fēnix 5 Plus
4828,Garmin fēnix 5
4829,Garmin fēnix 5X
4830,"<a href=""/mobile"">Strava iPhone App</a>"
4831,"<a href=""/mobile"">Strava iPhone App</a>"
4832,Garmin fēnix 3
4833,Suunto Spartan Sport Wrist HR
4834,Garmin Forerunner 235
4835,"<a href=""/mobile"">Strava iPhone App</a>"
4836,"<a href=""/mobile"">Strava iPhone App</a>"
4837,Polar M200
4838,Polar M430
4839,Suunto Spartan Sport
4840,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
4841,Garmin Forerunner 235
4842,Suunto Spartan Sport
4843,Garmin Forerunner 235
4844,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4845,Fitbit Versa
4846,Garmin fēnix 5
4847,Garmin fēnix 5
4848,"<a href=""/mobile"">Strava iPhone App</a>"
4849,Garmin Forerunner 910XT
4850,Garmin Forerunner 35
4851,Polar M400
4852,"<a href=""/mobile"">Strava iPhone App</a>"
4853,Garmin Forerunner 235
4854,Garmin fēnix 5X
4855,Garmin Forerunner 910XT
4856,TomTom
4857,TomTom
4858,Garmin Forerunner 935
4859,"<a href=""/mobile"">Strava iPhone App</a>"
4860,"<a href=""/mobile"">Strava Android App</a>"
4861,Polar M200
4862,"<a href=""/mobile"">Strava iPhone App</a>"
4863,Fitbit Charge 2
4864,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4865,Garmin Vívoactive HR
4866,Garmin Forerunner 10
4867,"<a href=""/mobile"">Strava Android App</a>"
4868,
4869,
4870,"<a href=""/mobile"">Strava iPhone App</a>"
4871,"<a href=""/mobile"">Strava iPhone App</a>"
4872,Polar Vantage V
4873,"<a href=""/mobile"">Strava iPhone App</a>"
4874,
4875,TomTom
4876,TomTom
4877,Garmin Forerunner 220
4878,"<a href=""/android-wear"">Android Wear</a>"
4879,Garmin Forerunner 935
4880,Garmin Forerunner 935
4881,"<a href=""/mobile"">Strava iPhone App</a>"
4882,"<a href=""/mobile"">Strava iPhone App</a>"
4883,"<a href=""/mobile"">Strava iPhone App</a>"
4884,
4885,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4886,TomTom
4887,
4888,
4889,Garmin fēnix 5
4890,
4891,"<a href=""/mobile"">Strava iPhone App</a>"
4892,Garmin Forerunner 630
4893,TomTom
4894,Garmin Forerunner 235
4895,Garmin Forerunner 35
4896,TomTom
4897,"<a href=""/mobile"">Strava iPhone App</a>"
4898,"<a href=""/mobile"">Strava iPhone App</a>"
4899,Garmin Forerunner 235
4900,Garmin fēnix 5
4901,Garmin fēnix 3
4902,Suunto Trainer Wrist HR
4903,Garmin fēnix 3
4904,Garmin Forerunner 225
4905,Garmin fēnix 5X
4906,Garmin Forerunner 235
4907,Garmin Forerunner 235
4908,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
4909,"<a href=""/mobile"">Strava iPhone App</a>"
4910,Garmin fēnix 5X
4911,Garmin Forerunner 920XT
4912,Garmin Forerunner 735XT
4913,Garmin Forerunner 735XT
4914,"<a href=""/mobile"">Strava Android App</a>"
4915,Garmin Forerunner 235
4916,
4917,
4918,"<a href=""/mobile"">Strava iPhone App</a>"
4919,"<a href=""/mobile"">Strava Android App</a>"
4920,Garmin Forerunner 235
4921,
4922,Garmin Forerunner 235
4923,"<a href=""/mobile"">Strava Android App</a>"
4924,"<a href=""/mobile"">Strava iPhone App</a>"
4925,Polar M400
4926,Garmin Forerunner 645 Music
4927,Garmin Forerunner 235
4928,
4929,Garmin fēnix 5
4930,Garmin Forerunner 235
4931,TomTom
4932,Garmin Forerunner 220
4933,
4934,Garmin Forerunner 935
4935,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
4936,"<a href=""/mobile"">Strava Android App</a>"
4937,"<a href=""/mobile"">Strava iPhone App</a>"
4938,Huami Amazfit Pace
4939,Garmin fēnix 5
4940,Garmin fēnix 3
4941,Garmin Forerunner 235
4942,"<a href=""/mobile"">Strava iPhone App</a>"
4943,Garmin Forerunner 620
4944,
4945,Garmin Forerunner 35
4946,Polar M400
4947,Garmin Forerunner 220
4948,Suunto Ambit3 Sport
4949,
4950,Garmin fēnix 5X Plus
4951,Garmin Forerunner 735XT
4952,Garmin Forerunner 735XT
4953,"<a href=""/mobile"">Strava iPhone App</a>"
4954,TomTom
4955,Polar M400
4956,TomTom
4957,
4958,
4959,
4960,
4961,Samsung Health
4962,Suunto Ambit3 Run
4963,Garmin Forerunner 235
4964,Garmin vívoactive 3 Music
4965,Garmin Forerunner 735XT
4966,Garmin fēnix 3
4967,Garmin Forerunner 735XT
4968,Garmin Forerunner 35
